1700	-3052	632	
1526	-3090	602	
1542	-3060	564	
1596	-3084	608	
1550	-3070	607	
1492	-3102	652	
1516	-3060	571	
164	-1908	66	
134	-1840	53	
200	-1820	103	
240	-1880	89	
246	-1842	3	
230	-1886	89	
1552	-3076	586	
1598	-3068	545	
1534	-3096	550	
1498	-3074	554	
1576	-3092	579	
1548	-3136	536	
1570	-3118	592	
1582	-3068	501	
