-1258	1394	-368	
-1246	1388	-303	
-1324	1456	-296	
-1260	1408	-342	
-1344	1464	-257	
-1278	1480	-269	
-1282	1422	-299	
-1312	1480	-377	
-1198	1486	-254	
-1270	1486	-294	
-1366	1502	-358	
-1332	1428	-296	
-1296	1430	-326	
-1298	1422	-295	
-1492	1438	-296	
-212	-178	-2631	
158	-262	-1297	
156	-242	-1325	
168	-234	-1275	
152	-326	-1226	
176	-236	-1274	
138	-260	-1264	
142	-238	-1217	
194	-284	-1325	
-1254	1460	-280	
-1274	1414	-284	
