2052	-2376	2220	
2040	-2288	2228	
2020	-2312	2274	
2082	-2364	2095	
2086	-2322	2258	
2036	-2346	2185	
2300	-2332	2363	
1456	-2772	4173	
1614	-4188	-942	
1614	-4162	-1102	
1584	-4206	-1074	
1584	-4158	-1125	
1586	-4206	-1053	
1596	-4136	-1048	
1550	-4220	-1006	
1278	-4252	-1670	
2208	-2318	2288	
2062	-2296	2229	
2090	-2334	2228	
2114	-2330	2126	
