402	-2088	1511	
876	-1108	1772	
1058	-1382	1719	
1020	-1676	1722	
848	-1924	1655	
432	-2132	1642	
304	-2230	1580	
306	-2210	1701	
-118	-2174	1581	
-300	-2172	1586	
-456	-2078	1616	
-588	-1756	1588	
-722	-1324	1533	
-542	-852	1674	
-496	-682	1728	
-414	-548	1706	
-144	-522	1725	
-80	-466	1729	
6	-432	1727	
374	-494	1714	
564	-592	1655	
856	-742	1736	
916	-902	1727	
1112	-1290	1665	
