-1574	822	519	
-1552	844	521	
-1532	870	507	
-1500	814	500	
-1528	906	547	
-1510	810	586	
2290	-2380	442	
2328	-2466	518	
2268	-2428	501	
2294	-2384	444	
2334	-2322	477	
2382	-2298	425	
2296	-2310	485	
2320	-2274	552	
2336	-2302	567	
2524	-2308	540	
2762	-2450	1255	
-62	-2788	2122	
640	-3906	-3425	
1526	-4026	-2975	
1398	-4060	-3287	
1412	-4054	-3274	
1372	-4036	-3376	
1370	-4030	-3342	
1400	-4046	-3275	
2708	-2308	794	
2386	-2216	494	
2360	-2250	544	
2278	-2274	487	
2352	-2286	467	
