1598	-2340	395	
1660	-2354	562	
1670	-2382	535	
1664	-2362	458	
1628	-2356	539	
1840	-2358	631	
1754	-2770	2496	
800	-4312	-1630	
500	-4478	-1958	
592	-4482	-1850	
506	-4444	-1911	
516	-4448	-1860	
616	-4458	-1971	
556	-4420	-1866	
-2316	-4436	-182	
1758	-2388	570	
1642	-2328	470	
1608	-2348	528	
1608	-2322	551	
